Order ID,Order Date,Order_Day_Name,Order_Month_Name,Order_Year,Customer Name,City,State,Region,Category,Sub Category,Sales,Discount,Profit
OD3659,2022-02-13,Sunday,February,2022,Surya,Virudhunagar,Tamil Nadu,East,Oil & Masala,Spices,2102.0,0.24,903.86
OD3704,2022-02-13,Sunday,February,2022,Vince,Madurai,Tamil Nadu,East,Bakery,Biscuits,1634.0,0.17,147.06
OD4394,2022-02-13,Sunday,February,2022,Vinne,Dharmapuri,Tamil Nadu,West,Bakery,Biscuits,1184.0,0.18,118.4
OD5517,2022-02-13,Sunday,February,2022,Surya,Ramanadhapuram,Tamil Nadu,West,Beverages,Health Drinks,990.0,0.2,445.5
OD7188,2022-02-13,Sunday,February,2022,Yadav,Dharmapuri,Tamil Nadu,East,Food Grains,Dals & Pulses,1743.0,0.21,540.33
OD1478,2022-02-16,Wednesday,February,2022,Shah,Namakkal,Tamil Nadu,Central,Food Grains,Rice,952.0,0.16,76.16
OD1522,2022-02-16,Wednesday,February,2022,Vinne,Karur,Tamil Nadu,Central,Oil & Masala,Spices,2003.0,0.25,300.45
OD3306,2022-02-16,Wednesday,February,2022,Akash,Karur,Tamil Nadu,Central,Beverages,Health Drinks,2160.0,0.16,928.8
OD3371,2022-02-16,Wednesday,February,2022,Sharon,Ooty,Tamil Nadu,Central,Food Grains,Atta & Flour,2461.0,0.18,689.08
OD3425,2022-02-16,Wednesday,February,2022,Malik,Theni,Tamil Nadu,Central,Food Grains,Atta & Flour,1422.0,0.11,142.2
OD3636,2022-02-16,Wednesday,February,2022,Vinne,Dharmapuri,Tamil Nadu,East,Fruits & Veggies,Fresh Fruits,1917.0,0.1,364.23
OD7192,2022-02-16,Wednesday,February,2022,Jackson,Namakkal,Tamil Nadu,East,Food Grains,Dals & Pulses,1319.0,0.13,276.99
OD8132,2022-02-16,Wednesday,February,2022,Ram,Bodi,Tamil Nadu,East,Food Grains,Rice,1880.0,0.32,752.0
OD5081,2022-02-17,Thursday,February,2022,Alan,Cumbum,Tamil Nadu,South,Snacks,Noodles,1050.0,0.19,472.5
OD8389,2022-02-17,Thursday,February,2022,Ravi,Ramanadhapuram,Tamil Nadu,Central,Snacks,Chocolates,2224.0,0.19,822.88
OD8399,2022-02-17,Thursday,February,2022,Suresh,Coimbatore,Tamil Nadu,East,Oil & Masala,Masalas,2076.0,0.2,747.36
OD8402,2022-02-17,Thursday,February,2022,Yadav,Bodi,Tamil Nadu,East,Beverages,Soft Drinks,1849.0,0.24,332.82
OD8405,2022-02-17,Thursday,February,2022,Anu,Madurai,Tamil Nadu,East,"Eggs, Meat & Fish",Mutton,910.0,0.24,154.7
OD8554,2022-02-17,Thursday,February,2022,Haseena,Salem,Tamil Nadu,Central,Fruits & Veggies,Fresh Fruits,1333.0,0.1,253.27
OD8727,2022-02-17,Thursday,February,2022,Aditi,Dindigul,Tamil Nadu,Central,Fruits & Veggies,Fresh Vegetables,1224.0,0.27,367.2
OD8767,2022-02-17,Thursday,February,2022,Arutra,Viluppuram,Tamil Nadu,East,Fruits & Veggies,Fresh Fruits,1895.0,0.25,663.25
OD9236,2022-02-17,Thursday,February,2022,Vince,Trichy,Tamil Nadu,East,Bakery,Breads & Buns,1364.0,0.31,190.96
OD9285,2022-02-17,Thursday,February,2022,Verma,Karur,Tamil Nadu,East,Snacks,Noodles,1383.0,0.35,401.07
OD9692,2022-02-17,Thursday,February,2022,Shah,Dharmapuri,Tamil Nadu,Central,Snacks,Chocolates,1994.0,0.33,498.5
OD9710,2022-02-17,Thursday,February,2022,Veronica,Trichy,Tamil Nadu,East,Snacks,Chocolates,520.0,0.27,109.2
OD9846,2022-02-17,Thursday,February,2022,Veronica,Pudukottai,Tamil Nadu,Central,"Eggs, Meat & Fish",Eggs,951.0,0.31,152.16
OD6791,2022-02-18,Friday,February,2022,Vidya,Dharmapuri,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,1369.0,0.11,561.29
OD8041,2022-02-18,Friday,February,2022,Ganesh,Karur,Tamil Nadu,West,Bakery,Cakes,1735.0,0.14,381.7
OD8062,2022-02-18,Friday,February,2022,Sheeba,Perambalur,Tamil Nadu,West,Beverages,Soft Drinks,1766.0,0.17,406.18
OD4408,2022-02-19,Saturday,February,2022,Veronica,Tirunelveli,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,2164.0,0.14,584.28
OD6749,2022-02-19,Saturday,February,2022,Rumaiza,Salem,Tamil Nadu,South,Beverages,Health Drinks,673.0,0.21,174.98
OD8418,2022-02-19,Saturday,February,2022,Sundar,Kanyakumari,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,2153.0,0.16,602.84
OD8792,2022-02-19,Saturday,February,2022,Jonas,Trichy,Tamil Nadu,West,Bakery,Biscuits,767.0,0.16,46.02
OD801,2022-02-20,Sunday,February,2022,Vince,Namakkal,Tamil Nadu,West,Snacks,Cookies,1983.0,0.33,456.09
OD802,2022-02-20,Sunday,February,2022,Aditi,Bodi,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,2029.0,0.3,385.51
OD6871,2022-02-20,Sunday,February,2022,Muneer,Namakkal,Tamil Nadu,West,Food Grains,Organic Staples,748.0,0.18,89.76
OD8687,2022-02-20,Sunday,February,2022,Malik,Nagercoil,Tamil Nadu,West,Food Grains,Organic Staples,2286.0,0.23,114.3
OD8704,2022-02-20,Sunday,February,2022,Surya,Krishnagiri,Tamil Nadu,West,Oil & Masala,Masalas,642.0,0.34,44.94
OD9074,2022-02-20,Sunday,February,2022,Yadav,Coimbatore,Tamil Nadu,Central,Beverages,Soft Drinks,956.0,0.13,152.96
OD9088,2022-02-20,Sunday,February,2022,Amy,Tirunelveli,Tamil Nadu,Central,Snacks,Noodles,1891.0,0.23,567.3
OD9636,2022-02-20,Sunday,February,2022,Sundar,Perambalur,Tamil Nadu,West,Food Grains,Atta & Flour,1681.0,0.15,201.72
OD9663,2022-02-20,Sunday,February,2022,Sabeela,Dindigul,Tamil Nadu,West,Bakery,Breads & Buns,527.0,0.24,168.64
OD9959,2022-02-20,Sunday,February,2022,Mathew,Bodi,Tamil Nadu,West,Oil & Masala,Spices,1296.0,0.17,466.56
OD9973,2022-02-20,Sunday,February,2022,Vinne,Perambalur,Tamil Nadu,West,Snacks,Chocolates,2500.0,0.19,325.0
OD5185,2022-02-21,Monday,February,2022,Rumaiza,Tenkasi,Tamil Nadu,Central,"Eggs, Meat & Fish",Fish,2336.0,0.16,630.72
OD4546,2022-02-23,Wednesday,February,2022,Hussain,Dharmapuri,Tamil Nadu,West,Snacks,Cookies,2315.0,0.11,625.05
OD7724,2022-02-23,Wednesday,February,2022,Komal,Namakkal,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,567.0,0.29,255.15
OD8369,2022-02-23,Wednesday,February,2022,Veena,Madurai,Tamil Nadu,West,Snacks,Chocolates,746.0,0.32,104.44
OD3992,2022-02-24,Thursday,February,2022,Sheeba,Chennai,Tamil Nadu,East,Bakery,Biscuits,605.0,0.21,139.15
OD7360,2022-02-24,Thursday,February,2022,Yusuf,Bodi,Tamil Nadu,East,"Eggs, Meat & Fish",Chicken,1104.0,0.35,287.04
OD8204,2022-02-24,Thursday,February,2022,Haseena,Dharmapuri,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,1634.0,0.17,81.7
OD1756,2022-02-25,Friday,February,2022,Aditi,Ramanadhapuram,Tamil Nadu,South,Bakery,Breads & Buns,1688.0,0.16,286.96
OD1785,2022-02-25,Friday,February,2022,Sundar,Dindigul,Tamil Nadu,South,Beverages,Health Drinks,1061.0,0.28,360.74
OD3494,2022-02-25,Friday,February,2022,Veena,Karur,Tamil Nadu,Central,Beverages,Soft Drinks,2232.0,0.31,915.12
OD1812,2022-02-26,Saturday,February,2022,Surya,Tenkasi,Tamil Nadu,West,Beverages,Health Drinks,1554.0,0.2,295.26
OD4478,2022-02-26,Saturday,February,2022,Muneer,Madurai,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,503.0,0.1,130.78
OD4560,2022-02-26,Saturday,February,2022,Akash,Ooty,Tamil Nadu,West,Beverages,Health Drinks,841.0,0.32,168.2
OD5552,2022-02-26,Saturday,February,2022,Sundar,Ramanadhapuram,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,800.0,0.2,88.0
OD8516,2022-02-26,Saturday,February,2022,Arutra,Chennai,Tamil Nadu,West,Beverages,Soft Drinks,2371.0,0.19,308.23
OD9033,2022-02-26,Saturday,February,2022,Hussain,Dharmapuri,Tamil Nadu,West,Oil & Masala,Edible Oil & Ghee,1982.0,0.34,772.98
OD9037,2022-02-26,Saturday,February,2022,Ram,Viluppuram,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,1234.0,0.1,271.48
OD9038,2022-02-26,Saturday,February,2022,Ravi,Chennai,Tamil Nadu,West,Snacks,Cookies,1331.0,0.3,66.55
OD9821,2022-02-26,Saturday,February,2022,James,Bodi,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,1876.0,0.21,525.28
OD3576,2022-02-28,Monday,February,2022,Adavan,Theni,Tamil Nadu,East,Fruits & Veggies,Organic Fruits,1311.0,0.23,301.53
OD3608,2022-02-28,Monday,February,2022,Sudha,Dindigul,Tamil Nadu,East,Bakery,Biscuits,2172.0,0.24,825.36
OD3991,2022-03-02,Wednesday,March,2022,Ramesh,Cumbum,Tamil Nadu,East,Snacks,Cookies,2311.0,0.24,623.97
OD5959,2022-03-02,Wednesday,March,2022,Aditi,Dharmapuri,Tamil Nadu,East,Beverages,Soft Drinks,2425.0,0.13,266.75
OD6500,2022-03-02,Wednesday,March,2022,Haseena,Trichy,Tamil Nadu,Central,Food Grains,Atta & Flour,765.0,0.21,198.9
OD7047,2022-03-02,Wednesday,March,2022,Sheeba,Salem,Tamil Nadu,Central,Fruits & Veggies,Organic Fruits,2021.0,0.3,121.02
OD7113,2022-03-02,Wednesday,March,2022,Ravi,Ramanadhapuram,Tamil Nadu,Central,Beverages,Health Drinks,1500.0,0.22,525.0
OD7172,2022-03-02,Wednesday,March,2022,Muneer,Vellore,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,2058.0,0.17,123.48
OD7254,2022-03-02,Wednesday,March,2022,Sudha,Nagercoil,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,2479.0,0.18,594.96
OD7264,2022-03-02,Wednesday,March,2022,Sudeep,Coimbatore,Tamil Nadu,East,"Eggs, Meat & Fish",Chicken,826.0,0.26,41.3
OD7777,2022-03-02,Wednesday,March,2022,Aditi,Madurai,Tamil Nadu,West,Bakery,Breads & Buns,723.0,0.23,281.97
OD8312,2022-03-02,Wednesday,March,2022,Yadav,Ramanadhapuram,Tamil Nadu,West,Snacks,Chocolates,1730.0,0.31,86.5
OD8347,2022-03-02,Wednesday,March,2022,Willams,Virudhunagar,Tamil Nadu,West,Food Grains,Atta & Flour,1907.0,0.2,362.33
OD1421,2022-03-03,Thursday,March,2022,Sharon,Vellore,Tamil Nadu,Central,Beverages,Soft Drinks,834.0,0.32,166.8
OD1928,2022-03-03,Thursday,March,2022,Adavan,Pudukottai,Tamil Nadu,West,Food Grains,Atta & Flour,687.0,0.18,178.62
OD3442,2022-03-03,Thursday,March,2022,Ravi,Theni,Tamil Nadu,Central,Snacks,Noodles,2396.0,0.11,814.64
OD4086,2022-03-03,Thursday,March,2022,Yusuf,Salem,Tamil Nadu,South,"Eggs, Meat & Fish",Eggs,1495.0,0.23,508.3
OD5150,2022-03-03,Thursday,March,2022,Arvind,Cumbum,Tamil Nadu,Central,"Eggs, Meat & Fish",Fish,595.0,0.35,178.5
OD5527,2022-03-03,Thursday,March,2022,Suresh,Perambalur,Tamil Nadu,West,Bakery,Cakes,1841.0,0.27,589.12
OD6222,2022-03-03,Thursday,March,2022,Malik,Namakkal,Tamil Nadu,West,Snacks,Cookies,1754.0,0.22,157.86
OD420,2022-03-04,Friday,March,2022,Hussain,Tirunelveli,Tamil Nadu,West,Beverages,Health Drinks,807.0,0.32,88.77
OD421,2022-03-04,Friday,March,2022,Shree,Virudhunagar,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,1272.0,0.24,305.28
OD3320,2022-03-04,Friday,March,2022,Alan,Madurai,Tamil Nadu,Central,Bakery,Breads & Buns,841.0,0.14,269.12
OD8478,2022-03-04,Friday,March,2022,Roshan,Tenkasi,Tamil Nadu,Central,Food Grains,Dals & Pulses,502.0,0.34,50.2
OD8921,2022-03-04,Friday,March,2022,Sabeela,Nagercoil,Tamil Nadu,Central,"Eggs, Meat & Fish",Eggs,910.0,0.15,391.3
OD8924,2022-03-04,Friday,March,2022,Peer,Tenkasi,Tamil Nadu,Central,Fruits & Veggies,Organic Fruits,2216.0,0.13,642.64
OD2411,2022-03-05,Saturday,March,2022,Arvind,Ramanadhapuram,Tamil Nadu,Central,Food Grains,Organic Staples,1621.0,0.23,697.03
OD2414,2022-03-05,Saturday,March,2022,Roshan,Tirunelveli,Tamil Nadu,Central,Food Grains,Dals & Pulses,1641.0,0.24,361.02
OD2415,2022-03-05,Saturday,March,2022,Sundar,Trichy,Tamil Nadu,Central,Snacks,Noodles,637.0,0.18,203.84
OD2416,2022-03-05,Saturday,March,2022,Sudeep,Pudukottai,Tamil Nadu,Central,Food Grains,Rice,2306.0,0.34,1037.7
OD2419,2022-03-05,Saturday,March,2022,Amy,Ramanadhapuram,Tamil Nadu,Central,Food Grains,Atta & Flour,2435.0,0.27,365.25
OD6521,2022-03-05,Saturday,March,2022,Arutra,Coimbatore,Tamil Nadu,South,Bakery,Cakes,1791.0,0.28,501.48
OD6524,2022-03-05,Saturday,March,2022,Rumaiza,Tirunelveli,Tamil Nadu,South,Snacks,Chocolates,1069.0,0.34,235.18
OD6526,2022-03-05,Saturday,March,2022,Sudeep,Namakkal,Tamil Nadu,South,Bakery,Cakes,2400.0,0.23,216.0
OD7968,2022-03-05,Saturday,March,2022,Ram,Tirunelveli,Tamil Nadu,South,"Eggs, Meat & Fish",Eggs,751.0,0.24,112.65
OD1265,2022-03-06,Sunday,March,2022,Mathew,Dharmapuri,Tamil Nadu,East,Bakery,Cakes,767.0,0.31,222.43
OD2711,2022-03-06,Sunday,March,2022,Arutra,Namakkal,Tamil Nadu,East,Fruits & Veggies,Organic Fruits,1892.0,0.24,340.56
OD3312,2022-03-06,Sunday,March,2022,Ravi,Krishnagiri,Tamil Nadu,Central,Oil & Masala,Spices,1235.0,0.12,247.0
OD3388,2022-03-06,Sunday,March,2022,Ridhesh,Bodi,Tamil Nadu,Central,Fruits & Veggies,Organic Fruits,1840.0,0.17,478.4
OD6801,2022-03-06,Sunday,March,2022,Sharon,Vellore,Tamil Nadu,West,Snacks,Cookies,706.0,0.31,275.34
OD9566,2022-03-06,Sunday,March,2022,Akash,Ramanadhapuram,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,1185.0,0.23,201.45
OD9599,2022-03-06,Sunday,March,2022,Sabeela,Salem,Tamil Nadu,West,Oil & Masala,Masalas,1132.0,0.22,396.2
OD9612,2022-03-06,Sunday,March,2022,Aditi,Coimbatore,Tamil Nadu,West,Food Grains,Dals & Pulses,799.0,0.1,279.65
OD9673,2022-03-06,Sunday,March,2022,Amy,Chennai,Tamil Nadu,West,Beverages,Soft Drinks,1406.0,0.27,421.8
OD9969,2022-03-06,Sunday,March,2022,Hafiz,Chennai,Tamil Nadu,West,Snacks,Noodles,1981.0,0.23,614.11
OD3681,2022-03-07,Monday,March,2022,Sheeba,Perambalur,Tamil Nadu,East,Beverages,Soft Drinks,1611.0,0.31,338.31
OD3940,2022-03-07,Monday,March,2022,Adavan,Pudukottai,Tamil Nadu,East,Beverages,Soft Drinks,2058.0,0.19,905.52
OD9871,2022-03-07,Monday,March,2022,Hafiz,Tirunelveli,Tamil Nadu,East,"Eggs, Meat & Fish",Mutton,1027.0,0.31,61.62
OD360,2022-03-08,Tuesday,March,2022,Ridhesh,Pudukottai,Tamil Nadu,South,Fruits & Veggies,Organic Vegetables,2297.0,0.13,528.31
OD361,2022-03-08,Tuesday,March,2022,Amrish,Namakkal,Tamil Nadu,South,Snacks,Noodles,562.0,0.13,56.2
OD4307,2022-03-08,Tuesday,March,2022,Surya,Viluppuram,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,1320.0,0.21,92.4
OD4727,2022-03-08,Tuesday,March,2022,Amy,Madurai,Tamil Nadu,West,Bakery,Breads & Buns,2279.0,0.31,592.54
OD4729,2022-03-09,Wednesday,March,2022,Sharon,Bodi,Tamil Nadu,West,Beverages,Soft Drinks,2438.0,0.11,365.7
OD5543,2022-03-09,Wednesday,March,2022,Jonas,Viluppuram,Tamil Nadu,West,Oil & Masala,Masalas,1927.0,0.3,616.64
OD8282,2022-03-09,Wednesday,March,2022,Verma,Vellore,Tamil Nadu,West,Beverages,Soft Drinks,521.0,0.24,182.35
OD1495,2022-03-10,Thursday,March,2022,James,Dindigul,Tamil Nadu,Central,Bakery,Cakes,2252.0,0.25,855.76
OD5377,2022-03-10,Thursday,March,2022,Peer,Coimbatore,Tamil Nadu,East,Food Grains,Atta & Flour,775.0,0.2,124.0
OD7496,2022-03-10,Thursday,March,2022,Rumaiza,Nagercoil,Tamil Nadu,South,Fruits & Veggies,Fresh Fruits,1517.0,0.35,379.25
OD7573,2022-03-10,Thursday,March,2022,Rumaiza,Dharmapuri,Tamil Nadu,South,"Eggs, Meat & Fish",Mutton,2133.0,0.16,554.58
OD8045,2022-03-10,Thursday,March,2022,Akash,Krishnagiri,Tamil Nadu,West,Bakery,Biscuits,606.0,0.33,193.92
OD8596,2022-03-10,Thursday,March,2022,Kumar,Tenkasi,Tamil Nadu,East,Bakery,Breads & Buns,597.0,0.13,173.13
OD8598,2022-03-10,Thursday,March,2022,Akash,Nagercoil,Tamil Nadu,East,Beverages,Health Drinks,1249.0,0.31,224.82
OD9305,2022-03-10,Thursday,March,2022,Mathew,Virudhunagar,Tamil Nadu,East,Beverages,Health Drinks,2225.0,0.13,511.75
OD9904,2022-03-10,Thursday,March,2022,Hussain,Dindigul,Tamil Nadu,East,Food Grains,Organic Staples,942.0,0.15,329.7
OD3212,2022-03-11,Friday,March,2022,Sudeep,Theni,Tamil Nadu,Central,Beverages,Soft Drinks,2073.0,0.17,663.36
OD8570,2022-03-11,Friday,March,2022,Arvind,Dharmapuri,Tamil Nadu,East,Food Grains,Rice,1560.0,0.19,421.2
OD8616,2022-03-11,Friday,March,2022,Sheeba,Chennai,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,1095.0,0.19,372.3
OD9303,2022-03-11,Friday,March,2022,Surya,Ooty,Tamil Nadu,East,Food Grains,Dals & Pulses,603.0,0.24,66.33
OD9365,2022-03-11,Friday,March,2022,Hafiz,Ramanadhapuram,Tamil Nadu,East,Food Grains,Organic Staples,1023.0,0.33,337.59
OD9876,2022-03-11,Friday,March,2022,Akash,Bodi,Tamil Nadu,East,"Eggs, Meat & Fish",Chicken,1793.0,0.13,251.02
OD9907,2022-03-11,Friday,March,2022,Adavan,Salem,Tamil Nadu,East,Snacks,Noodles,2087.0,0.13,313.05
OD4125,2022-03-12,Saturday,March,2022,Roshan,Perambalur,Tamil Nadu,South,Bakery,Biscuits,2031.0,0.3,162.48
OD7676,2022-03-12,Saturday,March,2022,Ramesh,Theni,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,1961.0,0.13,196.1
OD8182,2022-03-12,Saturday,March,2022,Komal,Pudukottai,Tamil Nadu,East,Oil & Masala,Masalas,1852.0,0.25,129.64
OD2086,2022-03-13,Sunday,March,2022,Amrish,Tirunelveli,Tamil Nadu,East,Bakery,Biscuits,968.0,0.12,174.24
OD2089,2022-03-13,Sunday,March,2022,Amy,Ooty,Tamil Nadu,East,Fruits & Veggies,Organic Fruits,1536.0,0.1,307.2
OD2128,2022-03-13,Sunday,March,2022,Sudeep,Trichy,Tamil Nadu,East,Beverages,Health Drinks,752.0,0.23,338.4
OD3670,2022-03-13,Sunday,March,2022,Esther,Dharmapuri,Tamil Nadu,East,Food Grains,Dals & Pulses,651.0,0.29,253.89
OD4662,2022-03-13,Sunday,March,2022,Veronica,Dindigul,Tamil Nadu,West,Snacks,Noodles,938.0,0.16,206.36
OD5286,2022-03-13,Sunday,March,2022,Verma,Tenkasi,Tamil Nadu,East,"Eggs, Meat & Fish",Fish,2376.0,0.32,736.56
OD7880,2022-03-13,Sunday,March,2022,Suresh,Kanyakumari,Tamil Nadu,Central,Snacks,Cookies,1816.0,0.12,108.96
OD8438,2022-03-13,Sunday,March,2022,Sharon,Virudhunagar,Tamil Nadu,Central,Beverages,Health Drinks,1589.0,0.32,238.35
OD8843,2022-03-13,Sunday,March,2022,Roshan,Ramanadhapuram,Tamil Nadu,Central,Food Grains,Organic Staples,1639.0,0.2,229.46
OD8846,2022-03-13,Sunday,March,2022,Roshan,Dindigul,Tamil Nadu,Central,Beverages,Health Drinks,1342.0,0.12,120.78
OD8847,2022-03-13,Sunday,March,2022,Veena,Perambalur,Tamil Nadu,Central,"Eggs, Meat & Fish",Chicken,1371.0,0.21,274.2
OD9048,2022-03-13,Sunday,March,2022,Suresh,Madurai,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,527.0,0.13,226.61
OD9050,2022-03-13,Sunday,March,2022,Sharon,Cumbum,Tamil Nadu,West,Fruits & Veggies,Fresh Vegetables,1801.0,0.14,702.39
OD9053,2022-03-13,Sunday,March,2022,Yadav,Kanyakumari,Tamil Nadu,West,Beverages,Health Drinks,1935.0,0.18,135.45
OD9552,2022-03-13,Sunday,March,2022,Vidya,Bodi,Tamil Nadu,West,Beverages,Soft Drinks,505.0,0.3,25.25
OD9741,2022-03-13,Sunday,March,2022,Willams,Viluppuram,Tamil Nadu,Central,Oil & Masala,Spices,1272.0,0.12,419.76
OD9742,2022-03-13,Sunday,March,2022,Verma,Karur,Tamil Nadu,Central,Fruits & Veggies,Organic Fruits,1382.0,0.19,428.42
OD9743,2022-03-13,Sunday,March,2022,Muneer,Kanyakumari,Tamil Nadu,Central,Bakery,Breads & Buns,1351.0,0.33,405.3
OD9816,2022-03-13,Sunday,March,2022,Sabeela,Theni,Tamil Nadu,West,Food Grains,Rice,1249.0,0.22,74.94
OD9822,2022-03-13,Sunday,March,2022,Sundar,Viluppuram,Tamil Nadu,West,Food Grains,Rice,1238.0,0.22,297.12
OD7986,2022-03-14,Monday,March,2022,Adavan,Coimbatore,Tamil Nadu,Central,Food Grains,Atta & Flour,1739.0,0.3,156.51
OD1179,2022-03-16,Wednesday,March,2022,Arutra,Trichy,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,1940.0,0.35,232.8
OD2488,2022-03-16,Wednesday,March,2022,Rumaiza,Namakkal,Tamil Nadu,East,Snacks,Chocolates,2266.0,0.16,317.24
OD2503,2022-03-16,Wednesday,March,2022,Komal,Dharmapuri,Tamil Nadu,East,Fruits & Veggies,Fresh Vegetables,1418.0,0.17,326.14
OD4959,2022-03-16,Wednesday,March,2022,Veronica,Nagercoil,Tamil Nadu,East,Oil & Masala,Masalas,1530.0,0.28,428.4
OD4961,2022-03-16,Wednesday,March,2022,Yadav,Pudukottai,Tamil Nadu,East,Snacks,Cookies,1876.0,0.19,806.68
OD7638,2022-03-16,Wednesday,March,2022,Kumar,Salem,Tamil Nadu,West,Food Grains,Dals & Pulses,2118.0,0.15,232.98
OD7650,2022-03-16,Wednesday,March,2022,Ram,Namakkal,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,504.0,0.34,50.4
OD7830,2022-03-16,Wednesday,March,2022,Shah,Nagercoil,Tamil Nadu,West,Snacks,Cookies,1543.0,0.14,524.62
OD7841,2022-03-16,Wednesday,March,2022,Ramesh,Nagercoil,Tamil Nadu,West,Bakery,Cakes,1826.0,0.26,529.54
OD9015,2022-03-16,Wednesday,March,2022,James,Ramanadhapuram,Tamil Nadu,West,Food Grains,Atta & Flour,1202.0,0.12,480.8
OD9017,2022-03-16,Wednesday,March,2022,Ganesh,Virudhunagar,Tamil Nadu,West,Beverages,Soft Drinks,1598.0,0.31,575.28
OD9798,2022-03-16,Wednesday,March,2022,Alan,Salem,Tamil Nadu,East,Snacks,Chocolates,805.0,0.34,209.3
OD9819,2022-03-16,Wednesday,March,2022,Arutra,Kanyakumari,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,978.0,0.32,332.52
OD787,2022-03-17,Thursday,March,2022,Anu,Coimbatore,Tamil Nadu,West,Bakery,Breads & Buns,1787.0,0.21,268.05
OD2709,2022-03-17,Thursday,March,2022,Veena,Krishnagiri,Tamil Nadu,East,Bakery,Cakes,1310.0,0.23,78.6
OD2755,2022-03-17,Thursday,March,2022,Ridhesh,Krishnagiri,Tamil Nadu,East,Snacks,Cookies,1266.0,0.21,88.62
OD2771,2022-03-17,Thursday,March,2022,Anu,Madurai,Tamil Nadu,East,Snacks,Chocolates,1081.0,0.28,281.06
OD2774,2022-03-17,Thursday,March,2022,Esther,Virudhunagar,Tamil Nadu,East,"Eggs, Meat & Fish",Mutton,2325.0,0.25,255.75
OD2791,2022-03-17,Thursday,March,2022,Arvind,Nagercoil,Tamil Nadu,East,"Eggs, Meat & Fish",Chicken,1239.0,0.24,470.82
OD2813,2022-03-17,Thursday,March,2022,Haseena,Tirunelveli,Tamil Nadu,East,Fruits & Veggies,Fresh Vegetables,1381.0,0.32,331.44
OD5034,2022-03-17,Thursday,March,2022,Roshan,Bodi,Tamil Nadu,East,Food Grains,Dals & Pulses,1699.0,0.26,101.94
OD5047,2022-03-17,Thursday,March,2022,Yusuf,Chennai,Tamil Nadu,East,"Eggs, Meat & Fish",Eggs,1673.0,0.17,368.06
OD5049,2022-03-17,Thursday,March,2022,Arutra,Pudukottai,Tamil Nadu,East,Oil & Masala,Masalas,1890.0,0.35,378.0
OD9170,2022-03-17,Thursday,March,2022,Amrish,Virudhunagar,Tamil Nadu,Central,Beverages,Soft Drinks,780.0,0.22,171.6
OD9207,2022-03-17,Thursday,March,2022,Malik,Coimbatore,Tamil Nadu,Central,"Eggs, Meat & Fish",Mutton,1841.0,0.12,294.56
OD9446,2022-03-17,Thursday,March,2022,Sabeela,Ooty,Tamil Nadu,South,Snacks,Noodles,1639.0,0.1,163.9
OD677,2022-03-18,Friday,March,2022,Vidya,Cumbum,Tamil Nadu,Central,Snacks,Cookies,2118.0,0.13,868.38
OD678,2022-03-18,Friday,March,2022,Komal,Chennai,Tamil Nadu,Central,"Eggs, Meat & Fish",Chicken,1832.0,0.21,549.6
OD679,2022-03-18,Friday,March,2022,Ganesh,Tirunelveli,Tamil Nadu,Central,Beverages,Health Drinks,1136.0,0.33,170.4
OD680,2022-03-18,Friday,March,2022,Sabeela,Kanyakumari,Tamil Nadu,Central,"Eggs, Meat & Fish",Fish,1952.0,0.22,585.6
OD3351,2022-03-18,Friday,March,2022,Sudeep,Virudhunagar,Tamil Nadu,Central,Fruits & Veggies,Fresh Vegetables,827.0,0.29,223.29
OD4472,2022-03-18,Friday,March,2022,Muneer,Vellore,Tamil Nadu,West,Oil & Masala,Spices,560.0,0.21,145.6
OD5254,2022-03-18,Friday,March,2022,Sundar,Dharmapuri,Tamil Nadu,Central,Food Grains,Organic Staples,1642.0,0.31,525.44
OD6841,2022-03-18,Friday,March,2022,Krithika,Trichy,Tamil Nadu,West,Snacks,Noodles,1675.0,0.21,569.5
OD7713,2022-03-18,Friday,March,2022,Arutra,Salem,Tamil Nadu,West,Beverages,Health Drinks,985.0,0.3,206.85
OD7719,2022-03-18,Friday,March,2022,Yadav,Dharmapuri,Tamil Nadu,West,Snacks,Chocolates,1390.0,0.13,125.1
OD1350,2022-03-19,Saturday,March,2022,James,Namakkal,Tamil Nadu,West,Bakery,Breads & Buns,1941.0,0.24,756.99
